"doc_id","source_table","title","rule_title","event_time","release_time","ingest_time","is_chunked","chunk_id","total_chunks","original_doc_id","text","source_url","created_at","updated_at"
"policy:172:chunk:0","policy","中华人民共和国合伙企业法 (第1部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","中华人民共和国主席令（第55号）　　《中华人民共和国合伙企业法》已由中华人民共和国第十届全国人民代表大会常务委员会第二十三次会议于2006年8月27日修订通过，现将修订后的《中华人民共和国合伙企业法》公布，自2007年6月1日起施行。中华人民共和国主席 胡锦涛2006年8月27日目 录　 第一章　总则　 第二章　普通合伙企业　 第一节　合伙企业设立　 第二节　合伙企业财产　 第三节　合伙事务执行　 第四节　合伙企业与第三人关系　 第五节　入伙、退伙　 第六节　特殊的普通合伙企业　 第三章　有限合伙企业　 第四章　合伙企业解散、清算　 第五章　法律责任　 第六章　附则第一章　总则第一条 为了规范合伙企业的行为，保护合伙企业及其合伙人、债权人的合法权益，维护社会经济秩序，促进社会主义市场经济的发展，制定本法。第二条 本法所称合伙企业，是指自然人、法人和其他组织依照本法在中国境内设立的普通合伙企业和有限合伙企业。普通合伙企业由普通合伙人组成，合伙人对合伙企业债务承担无限连带责任。本法对普通合伙人承担责任的形式有特别规定的，从其规定。有限合伙企业由普通合伙人和有限合伙人组成，普通合伙人对合伙企业债务承担无限连带责任，有限合伙人以其认缴的出资额为限对合伙企业债务承担责任。第三条 国有独资公司、国有企业、上市公司以及公益性的事业单位、社会团体不得成为普通合伙人。第四条 合伙协议依法由全体合伙人协商一致、以书面形式订立。第五条 订立合伙协议、设立合伙企业，应当遵循自愿、平等、公平、诚实信用原则。第六条 合伙企业的生产经营所得和其他所得，按照国家有关税收规定，由合伙人分别缴纳所得税。第七条 合伙企业及其合伙人必须遵守法律、行政法规，遵守社会公德、商业道德，承担社会责任。第八条 合伙企业及其合伙人的合法财产及其权益受法律保护。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:1","policy","中华人民共和国合伙企业法 (第2部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","其他所得，按照国家有关税收规定，由合伙人分别缴纳所得税。第七条 合伙企业及其合伙人必须遵守法律、行政法规，遵守社会公德、商业道德，承担社会责任。第八条 合伙企业及其合伙人的合法财产及其权益受法律保护。第九条 申请设立合伙企业，应当向企业登记机关提交登记申请书、合伙协议书、合伙人身份证明等文件。合伙企业的经营范围中有属于法律、行政法规规定在登记前须经批准的项目的，该项经营业务应当依法经过批准，并在登记时提交批准文件。第十条 申请人提交的登记申请材料齐全、符合法定形式，企业登记机关能够当场登记的，应予当场登记，发给营业执照。除前款规定情形外，企业登记机关应当自受理申请之日起二十日内，作出是否登记的决定。予以登记的，发给营业执照；不予登记的，应当给予书面答复，并说明理由。第十一条 合伙企业的营业执照签发日期，为合伙企业成立日期。合伙企业领取营业执照前，合伙人不得以合伙企业名义从事合伙业务。第十二条 合伙企业设立分支机构，应当向分支机构所在地的企业登记机关申请登记，领取营业执照。第十三条 合伙企业登记事项发生变更的，执行合伙事务的合伙人应当自作出变更决定或者发生变更事由之日起十五日内，向企业登记机关申请办理变更登记。第二章　普通合伙企业第一节　合伙企业设立第十四条 设立合伙企业，应当具备下列条件：（一）有二个以上合伙人。合伙人为自然人的，应当具有完全民事行为能力；（二）有书面合伙协议；（三）有合伙人认缴或者实际缴付的出资；（四）有合伙企业的名称和生产经营场所；（五）法律、行政法规规定的其他条件。第十五条 合伙企业名称中应当标明“普通合伙”字样。第十六条 合伙人可以用货币、实物、知识产权、土地使用权或者其他财产权利出资，也可以用劳务出资。合伙人以实物、知识产权、土地使用权或者其他财产权利出资，需要评估作价的，可以由全体合伙人协商确定，也可以由全体合伙人委托法定评估机构评估。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:10","policy","中华人民共和国合伙企业法 (第11部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","；（六）在有限合伙企业中的利益受到侵害时，向有责任的合伙人主张权利或者提起诉讼；（七）执行事务合伙人怠于行使权利时，督促其行使权利或者为了本企业的利益以自己的名义提起诉讼；（八）依法为本企业提供担保。第六十九条 有限合伙企业不得将全部利润分配给部分合伙人；但是，合伙协议另有约定的除外。第七十条 有限合伙人可以同本有限合伙企业进行交易；但是，合伙协议另有约定的除外。第七十一条 有限合伙人可以自营或者同他人合作经营与本有限合伙企业相竞争的业务；但是，合伙协议另有约定的除外。第七十二条 有限合伙人可以将其在有限合伙企业中的财产份额出质；但是，合伙协议另有约定的除外。第七十三条 有限合伙人可以按照合伙协议的约定向合伙人以外的人转让其在有限合伙企业中的财产份额，但应当提前三十日通知其他合伙人。第七十四条 有限合伙人的自有财产不足清偿其与合伙企业无关的债务的，该合伙人可以以其从有限合伙企业中分取的收益用于清偿；债权人也可以依法请求人民法院强制执行该合伙人在有限合伙企业中的财产份额用于清偿。人民法院强制执行有限合伙人的财产份额时，应当通知全体合伙人。在同等条件下，其他合伙人有优先购买权。第七十五条 有限合伙企业仅剩有限合伙人的，应当解散；有限合伙企业仅剩普通合伙人的，转为普通合伙企业。第七十六条 第三人有理由相信有限合伙人为普通合伙人并与其交易的，该有限合伙人对该笔交易承担与普通合伙人同样的责任。有限合伙人未经授权以有限合伙企业名义与他人进行交易，给有限合伙企业或者其他合伙人造成损失的，该有限合伙人应当承担赔偿责任。第七十七条 新入伙的有限合伙人对入伙前有限合伙企业的债务，以其认缴的出资额为限承担责任。第七十八条 有限合伙人有本法第四十八条第一款第一项、第三项至第五项所列情形之一的，当然退伙。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:11","policy","中华人民共和国合伙企业法 (第12部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","人应当承担赔偿责任。第七十七条 新入伙的有限合伙人对入伙前有限合伙企业的债务，以其认缴的出资额为限承担责任。第七十八条 有限合伙人有本法第四十八条第一款第一项、第三项至第五项所列情形之一的，当然退伙。第七十九条 作为有限合伙人的自然人在有限合伙企业存续期间丧失民事行为能力的，其他合伙人不得因此要求其退伙。第八十条 作为有限合伙人的自然人死亡、被依法宣告死亡或者作为有限合伙人的法人及其他组织终止时，其继承人或者权利承受人可以依法取得该有限合伙人在有限合伙企业中的资格。第八十一条 有限合伙人退伙后，对基于其退伙前的原因发生的有限合伙企业债务，以其退伙时从有限合伙企业中取回的财产承担责任。第八十二条 除合伙协议另有约定外，普通合伙人转变为有限合伙人，或者有限合伙人转变为普通合伙人，应当经全体合伙人一致同意。第八十三条 有限合伙人转变为普通合伙人的，对其作为有限合伙人期间有限合伙企业发生的债务承担无限连带责任。第八十四条 普通合伙人转变为有限合伙人的，对其作为普通合伙人期间合伙企业发生的债务承担无限连带责任。第四章　合伙企业解散、清算第八十五条 合伙企业有下列情形之一的，应当解散：（一）合伙期限届满，合伙人决定不再经营；（二）合伙协议约定的解散事由出现；（三）全体合伙人决定解散；（四）合伙人已不具备法定人数满三十天；（五）合伙协议约定的合伙目的已经实现或者无法实现；（六）依法被吊销营业执照、责令关闭或者被撤销；（七）法律、行政法规规定的其他原因。第八十六条 合伙企业解散，应当由清算人进行清算。清算人由全体合伙人担任；经全体合伙人过半数同意，可以自合伙企业解散事由出现后十五日内指定一个或者数个合伙人，或者委托第三人，担任清算人。自合伙企业解散事由出现之日起十五日内未确定清算人的，合伙人或者其他利害关系人可以申请人民法院指定清算人。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:12","policy","中华人民共和国合伙企业法 (第13部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","数同意，可以自合伙企业解散事由出现后十五日内指定一个或者数个合伙人，或者委托第三人，担任清算人。自合伙企业解散事由出现之日起十五日内未确定清算人的，合伙人或者其他利害关系人可以申请人民法院指定清算人。第八十七条 清算人在清算期间执行下列事务：（一）清理合伙企业财产，分别编制资产负债表和财产清单；（二）处理与清算有关的合伙企业未了结事务；（三）清缴所欠税款；（四）清理债权、债务；（五）处理合伙企业清偿债务后的剩余财产；（六）代表合伙企业参加诉讼或者仲裁活动。第八十八条 清算人自被确定之日起十日内将合伙企业解散事项通知债权人，并于六十日内在报纸上公告。债权人应当自接到通知书之日起三十日内，未接到通知书的自公告之日起四十五日内，向清算人申报债权。债权人申报债权，应当说明债权的有关事项，并提供证明材料。清算人应当对债权进行登记。清算期间，合伙企业存续，但不得开展与清算无关的经营活动。第八十九条 合伙企业财产在支付清算费用和职工工资、社会保险费用、法定补偿金以及缴纳所欠税款、清偿债务后的剩余财产，依照本法第三十三条第一款的规定进行分配。第九十条 清算结束，清算人应当编制清算报告，经全体合伙人签名、盖章后，在十五日内向企业登记机关报送清算报告，申请办理合伙企业注销登记。第九十一条 合伙企业注销后，原普通合伙人对合伙企业存续期间的债务仍应承担无限连带责任。第九十二条 合伙企业不能清偿到期债务的，债权人可以依法向人民法院提出破产清算申请，也可以要求普通合伙人清偿。合伙企业依法被宣告破产的，普通合伙人对合伙企业债务仍应承担无限连带责任。第五章　法律责任第九十三条 违反本法规定，提交虚假文件或者采取其他欺骗手段，取得合伙企业登记的，由企业登记机关责令改正，处以五千元以上五万元以下的罚款；情节严重的，撤销企业登记，并处以五万元以上二十万元以下的罚款。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:13","policy","中华人民共和国合伙企业法 (第14部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","任第九十三条 违反本法规定，提交虚假文件或者采取其他欺骗手段，取得合伙企业登记的，由企业登记机关责令改正，处以五千元以上五万元以下的罚款；情节严重的，撤销企业登记，并处以五万元以上二十万元以下的罚款。第九十四条 违反本法规定，合伙企业未在其名称中标明“普通合伙”、“特殊普通合伙”或者“有限合伙”字样的，由企业登记机关责令限期改正，处以二千元以上一万元以下的罚款。第九十五条 违反本法规定，未领取营业执照，而以合伙企业或者合伙企业分支机构名义从事合伙业务的，由企业登记机关责令停止，处以五千元以上五万元以下的罚款。合伙企业登记事项发生变更时，未依照本法规定办理变更登记的，由企业登记机关责令限期登记；逾期不登记的，处以二千元以上二万元以下的罚款。合伙企业登记事项发生变更，执行合伙事务的合伙人未按期申请办理变更登记的，应当赔偿由此给合伙企业、其他合伙人或者善意第三人造成的损失。第九十六条 合伙人执行合伙事务，或者合伙企业从业人员利用职务上的便利，将应当归合伙企业的利益据为己有的，或者采取其他手段侵占合伙企业财产的，应当将该利益和财产退还合伙企业；给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第九十七条 合伙人对本法规定或者合伙协议约定必须经全体合伙人一致同意始得执行的事务擅自处理，给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第九十八条 不具有事务执行权的合伙人擅自执行合伙事务，给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第九十九条 合伙人违反本法规定或者合伙协议的约定，从事与本合伙企业相竞争的业务或者与本合伙企业进行交易的，该收益归合伙企业所有；给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第一百条 清算人未依照本法规定向企业登记机关报送清算报告，或者报送清算报告隐瞒重要事实，或者有重大遗漏的，由企业登记机关责令改正。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:14","policy","中华人民共和国合伙企业法 (第15部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","归合伙企业所有；给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第一百条 清算人未依照本法规定向企业登记机关报送清算报告，或者报送清算报告隐瞒重要事实，或者有重大遗漏的，由企业登记机关责令改正。由此产生的费用和损失，由清算人承担和赔偿。第一百零一条 清算人执行清算事务，牟取非法收入或者侵占合伙企业财产的，应当将该收入和侵占的财产退还合伙企业；给合伙企业或者其他合伙人造成损失的，依法承担赔偿责任。第一百零二条 清算人违反本法规定，隐匿、转移合伙企业财产，对资产负债表或者财产清单作虚假记载，或者在未清偿债务前分配财产，损害债权人利益的，依法承担赔偿责任。第一百零三条 合伙人违反合伙协议的，应当依法承担违约责任。合伙人履行合伙协议发生争议的，合伙人可以通过协商或者调解解决。不愿通过协商、调解解决或者协商、调解不成的，可以按照合伙协议约定的仲裁条款或者事后达成的书面仲裁协议，向仲裁机构申请仲裁。合伙协议中未订立仲裁条款，事后又没有达成书面仲裁协议的，可以向人民法院起诉。第一百零四条 有关行政管理机关的工作人员违反本法规定，滥用职权、徇私舞弊、收受贿赂、侵害合伙企业合法权益的，依法给予行政处分。第一百零五条 违反本法规定，构成犯罪的，依法追究刑事责任。第一百零六条 违反本法规定，应当承担民事赔偿责任和缴纳罚款、罚金，其财产不足以同时支付的，先承担民事赔偿责任。第六章　附则第一百零七条 非企业专业服务机构依据有关法律采取合伙制的，其合伙人承担责任的形式可以适用本法关于特殊的普通合伙企业合伙人承担责任的规定。第一百零八条 外国企业或者个人在中国境内设立合伙企业的管理办法由国务院规定。第一百零九条 本法自2007年6月1日起施行。附件：中华人民共和国合伙企业法","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:2","policy","中华人民共和国合伙企业法 (第3部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","、知识产权、土地使用权或者其他财产权利出资，也可以用劳务出资。合伙人以实物、知识产权、土地使用权或者其他财产权利出资，需要评估作价的，可以由全体合伙人协商确定，也可以由全体合伙人委托法定评估机构评估。合伙人以劳务出资的，其评估办法由全体合伙人协商确定，并在合伙协议中载明。第十七条 合伙人应当按照合伙协议约定的出资方式、数额和缴付期限，履行出资义务。以非货币财产出资的，依照法律、行政法规的规定，需要办理财产权转移手续的，应当依法办理。第十八条 合伙协议应当载明下列事项：（一）合伙企业的名称和主要经营场所的地点；（二）合伙目的和合伙经营范围；（三）合伙人的姓名或者名称、住所；（四）合伙人的出资方式、数额和缴付期限；（五）利润分配、亏损分担方式；（六）合伙事务的执行；（七）入伙与退伙；（八）争议解决办法；（九）合伙企业的解散与清算；（十）违约责任。第十九条 合伙协议经全体合伙人签名、盖章后生效。合伙人按照合伙协议享有权利，履行义务。修改或者补充合伙协议，应当经全体合伙人一致同意；但是，合伙协议另有约定的除外。合伙协议未约定或者约定不明确的事项，由合伙人协商决定；协商不成的，依照本法和其他有关法律、行政法规的规定处理。第二节　合伙企业财产第二十条 合伙人的出资、以合伙企业名义取得的收益和依法取得的其他财产，均为合伙企业的财产。第二十一条 合伙人在合伙企业清算前，不得请求分割合伙企业的财产；但是，本法另有规定的除外。合伙人在合伙企业清算前私自转移或者处分合伙企业财产的，合伙企业不得以此对抗善意第三人。第二十二条 除合伙协议另有约定外，合伙人向合伙人以外的人转让其在合伙企业中的全部或者部分财产份额时，须经其他合伙人一致同意。合伙人之间转让在合伙企业中的全部或者部分财产份额时，应当通知其他合伙人。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:3","policy","中华人民共和国合伙企业法 (第4部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","人。第二十二条 除合伙协议另有约定外，合伙人向合伙人以外的人转让其在合伙企业中的全部或者部分财产份额时，须经其他合伙人一致同意。合伙人之间转让在合伙企业中的全部或者部分财产份额时，应当通知其他合伙人。第二十三条 合伙人向合伙人以外的人转让其在合伙企业中的财产份额的，在同等条件下，其他合伙人有优先购买权；但是，合伙协议另有约定的除外。第二十四条 合伙人以外的人依法受让合伙人在合伙企业中的财产份额的，经修改合伙协议即成为合伙企业的合伙人，依照本法和修改后的合伙协议享有权利，履行义务。第二十五条 合伙人以其在合伙企业中的财产份额出质的，须经其他合伙人一致同意；未经其他合伙人一致同意，其行为无效，由此给善意第三人造成损失的，由行为人依法承担赔偿责任。第三节　合伙事务执行第二十六条 合伙人对执行合伙事务享有同等的权利。按照合伙协议的约定或者经全体合伙人决定，可以委托一个或者数个合伙人对外代表合伙企业，执行合伙事务。作为合伙人的法人、其他组织执行合伙事务的，由其委派的代表执行。第二十七条 依照本法第二十六条第二款规定委托一个或者数个合伙人执行合伙事务的，其他合伙人不再执行合伙事务。不执行合伙事务的合伙人有权监督执行事务合伙人执行合伙事务的情况。第二十八条 由一个或者数个合伙人执行合伙事务的，执行事务合伙人应当定期向其他合伙人报告事务执行情况以及合伙企业的经营和财务状况，其执行合伙事务所产生的收益归合伙企业，所产生的费用和亏损由合伙企业承担。合伙人为了解合伙企业的经营状况和财务状况，有权查阅合伙企业会计账簿等财务资料。第二十九条 合伙人分别执行合伙事务的，执行事务合伙人可以对其他合伙人执行的事务提出异议。提出异议时，应当暂停该项事务的执行。如果发生争议，依照本法第三十条规定作出决定。受委托执行合伙事务的合伙人不按照合伙协议或者全体合伙人的决定执行事务的，其他合伙人可以决定撤销该委托。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:4","policy","中华人民共和国合伙企业法 (第5部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","行的事务提出异议。提出异议时，应当暂停该项事务的执行。如果发生争议，依照本法第三十条规定作出决定。受委托执行合伙事务的合伙人不按照合伙协议或者全体合伙人的决定执行事务的，其他合伙人可以决定撤销该委托。第三十条 合伙人对合伙企业有关事项作出决议，按照合伙协议约定的表决办法办理。合伙协议未约定或者约定不明确的，实行合伙人一人一票并经全体合伙人过半数通过的表决办法。本法对合伙企业的表决办法另有规定的，从其规定。第三十一条 除合伙协议另有约定外，合伙企业的下列事项应当经全体合伙人一致同意：（一）改变合伙企业的名称；（二）改变合伙企业的经营范围、主要经营场所的地点；（三）处分合伙企业的不动产；（四）转让或者处分合伙企业的知识产权和其他财产权利；（五）以合伙企业名义为他人提供担保；（六）聘任合伙人以外的人担任合伙企业的经营管理人员。第三十二条 合伙人不得自营或者同他人合作经营与本合伙企业相竞争的业务。除合伙协议另有约定或者经全体合伙人一致同意外，合伙人不得同本合伙企业进行交易。合伙人不得从事损害本合伙企业利益的活动。第三十三条 合伙企业的利润分配、亏损分担，按照合伙协议的约定办理；合伙协议未约定或者约定不明确的，由合伙人协商决定；协商不成的，由合伙人按照实缴出资比例分配、分担；无法确定出资比例的，由合伙人平均分配、分担。合伙协议不得约定将全部利润分配给部分合伙人或者由部分合伙人承担全部亏损。第三十四条 合伙人按照合伙协议的约定或者经全体合伙人决定，可以增加或者减少对合伙企业的出资。第三十五条 被聘任的合伙企业的经营管理人员应当在合伙企业授权范围内履行职务。被聘任的合伙企业的经营管理人员，超越合伙企业授权范围履行职务，或者在履行职务过程中因故意或者重大过失给合伙企业造成损失的，依法承担赔偿责任。第三十六条 合伙企业应当依照法律、行政法规的规定建立企业财务、会计制度。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:5","policy","中华人民共和国合伙企业法 (第6部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","企业的经营管理人员，超越合伙企业授权范围履行职务，或者在履行职务过程中因故意或者重大过失给合伙企业造成损失的，依法承担赔偿责任。第三十六条 合伙企业应当依照法律、行政法规的规定建立企业财务、会计制度。第四节　合伙企业与第三人关系第三十七条 合伙企业对合伙人执行合伙事务以及对外代表合伙企业权利的限制，不得对抗善意第三人。第三十八条 合伙企业对其债务，应先以其全部财产进行清偿。第三十九条 合伙企业不能清偿到期债务的，合伙人承担无限连带责任。第四十条 合伙人由于承担无限连带责任，清偿数额超过本法第三十三条第一款规定的其亏损分担比例的，有权向其他合伙人追偿。第四十一条 合伙人发生与合伙企业无关的债务，相关债权人不得以其债权抵销其对合伙企业的债务；也不得代位行使合伙人在合伙企业中的权利。第四十二条 合伙人的自有财产不足清偿其与合伙企业无关的债务的，该合伙人可以以其从合伙企业中分取的收益用于清偿；债权人也可以依法请求人民法院强制执行该合伙人在合伙企业中的财产份额用于清偿。人民法院强制执行合伙人的财产份额时，应当通知全体合伙人，其他合伙人有优先购买权；其他合伙人未购买，又不同意将该财产份额转让给他人的，依照本法第五十一条的规定为该合伙人办理退伙结算，或者办理削减该合伙人相应财产份额的结算。第五节　入伙、退伙第四十三条 新合伙人入伙，除合伙协议另有约定外，应当经全体合伙人一致同意，并依法订立书面入伙协议。订立入伙协议时，原合伙人应当向新合伙人如实告知原合伙企业的经营状况和财务状况。第四十四条 入伙的新合伙人与原合伙人享有同等权利，承担同等责任。入伙协议另有约定的，从其约定。新合伙人对入伙前合伙企业的债务承担无限连带责任。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:6","policy","中华人民共和国合伙企业法 (第7部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","伙人应当向新合伙人如实告知原合伙企业的经营状况和财务状况。第四十四条 入伙的新合伙人与原合伙人享有同等权利，承担同等责任。入伙协议另有约定的，从其约定。新合伙人对入伙前合伙企业的债务承担无限连带责任。第四十五条 合伙协议约定合伙期限的，在合伙企业存续期间，有下列情形之一的，合伙人可以退伙：（一）合伙协议约定的退伙事由出现；（二）经全体合伙人一致同意；（三）发生合伙人难以继续参加合伙的事由；（四）其他合伙人严重违反合伙协议约定的义务。第四十六条 合伙协议未约定合伙期限的，合伙人在不给合伙企业事务执行造成不利影响的情况下，可以退伙，但应当提前三十日通知其他合伙人。第四十七条 合伙人违反本法第四十五条、第四十六条的规定退伙的，应当赔偿由此给合伙企业造成的损失。第四十八条 合伙人有下列情形之一的，当然退伙：（一）作为合伙人的自然人死亡或者被依法宣告死亡；（二）个人丧失偿债能力；（三）作为合伙人的法人或者其他组织依法被吊销营业执照、责令关闭、撤销，或者被宣告破产；（四）法律规定或者合伙协议约定合伙人必须具有相关资格而丧失该资格；（五）合伙人在合伙企业中的全部财产份额被人民法院强制执行。合伙人被依法认定为无民事行为能力人或者限制民事行为能力人的，经其他合伙人一致同意，可以依法转为有限合伙人，普通合伙企业依法转为有限合伙企业。其他合伙人未能一致同意的，该无民事行为能力或者限制民事行为能力的合伙人退伙。退伙事由实际发生之日为退伙生效日。第四十九条 合伙人有下列情形之一的，经其他合伙人一致同意，可以决议将其除名：（一）未履行出资义务；（二）因故意或者重大过失给合伙企业造成损失；（三）执行合伙事务时有不正当行为；（四）发生合伙协议约定的事由。对合伙人的除名决议应当书面通知被除名人。被除名人接到除名通知之日，除名生效，被除名人退伙。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:7","policy","中华人民共和国合伙企业法 (第8部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","；（二）因故意或者重大过失给合伙企业造成损失；（三）执行合伙事务时有不正当行为；（四）发生合伙协议约定的事由。对合伙人的除名决议应当书面通知被除名人。被除名人接到除名通知之日，除名生效，被除名人退伙。被除名人对除名决议有异议的，可以自接到除名通知之日起三十日内，向人民法院起诉。第五十条 合伙人死亡或者被依法宣告死亡的，对该合伙人在合伙企业中的财产份额享有合法继承权的继承人，按照合伙协议的约定或者经全体合伙人一致同意，从继承开始之日起，取得该合伙企业的合伙人资格。有下列情形之一的，合伙企业应当向合伙人的继承人退还被继承合伙人的财产份额：（一）继承人不愿意成为合伙人；（二）法律规定或者合伙协议约定合伙人必须具有相关资格，而该继承人未取得该资格；（三）合伙协议约定不能成为合伙人的其他情形。合伙人的继承人为无民事行为能力人或者限制民事行为能力人的，经全体合伙人一致同意，可以依法成为有限合伙人，普通合伙企业依法转为有限合伙企业。全体合伙人未能一致同意的，合伙企业应当将被继承合伙人的财产份额退还该继承人。第五十一条 合伙人退伙，其他合伙人应当与该退伙人按照退伙时的合伙企业财产状况进行结算，退还退伙人的财产份额。退伙人对给合伙企业造成的损失负有赔偿责任的，相应扣减其应当赔偿的数额。退伙时有未了结的合伙企业事务的，待该事务了结后进行结算。第五十二条 退伙人在合伙企业中财产份额的退还办法，由合伙协议约定或者由全体合伙人决定，可以退还货币，也可以退还实物。第五十三条 退伙人对基于其退伙前的原因发生的合伙企业债务，承担无限连带责任。第五十四条 合伙人退伙时，合伙企业财产少于合伙企业债务的，退伙人应当依照本法第三十三条第一款的规定分担亏损。第六节　特殊的普通合伙企业第五十五条 以专业知识和专门技能为客户提供有偿服务的专业服务机构，可以设立为特殊的普通合伙企业。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
"policy:172:chunk:8","policy","中华人民共和国合伙企业法 (第9部分)","中华人民共和国合伙企业法","2007-06-01","2020-12-10","2024-01-19 14:23:07","1","14","15","policy:172","企业财产少于合伙企业债务的，退伙人应当依照本法第三十三条第一款的规定分担亏损。第六节　特殊的普通合伙企业第五十五条 以专业知识和专门技能为客户提供有偿服务的专业服务机构，可以设立为特殊的普通合伙企业。特殊的普通合伙企业是指合伙人依照本法第五十七条的规定承担责任的普通合伙企业。特殊的普通合伙企业适用本节规定；本节未作规定的，适用本章第一节至第五节的规定。第五十六条 特殊的普通合伙企业名称中应当标明“特殊普通合伙”字样。第五十七条 一个合伙人或者数个合伙人在执业活动中因故意或者重大过失造成合伙企业债务的，应当承担无限责任或者无限连带责任，其他合伙人以其在合伙企业中的财产份额为限承担责任。合伙人在执业活动中非因故意或者重大过失造成的合伙企业债务以及合伙企业的其他债务，由全体合伙人承担无限连带责任。第五十八条 合伙人执业活动中因故意或者重大过失造成的合伙企业债务，以合伙企业财产对外承担责任后，该合伙人应当按照合伙协议的约定对给合伙企业造成的损失承担赔偿责任。第五十九条 特殊的普通合伙企业应当建立执业风险基金、办理职业保险。执业风险基金用于偿付合伙人执业活动造成的债务。执业风险基金应当单独立户管理。具体管理办法由国务院规定。第三章　有限合伙企业第六十条 有限合伙企业及其合伙人适用本章规定；本章未作规定的，适用本法第二章第一节至第五节关于普通合伙企业及其合伙人的规定。第六十一条 有限合伙企业由二个以上五十个以下合伙人设立；但是，法律另有规定的除外。有限合伙企业至少应当有一个普通合伙人。第六十二条 有限合伙企业名称中应当标明“有限合伙”字样。","https://www.shggzy.com/zhfgfl/231479","22/12/2025 13:59:42","22/12/2025 13:59:42"
